"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
38,5,1,0.833880899999713,"['n']",0,"left","['8']",4,2.18435919999865,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
39,5,1,0.9841164999998,"['n']",0,"left","['9']",5,1.03415689999929,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
40,5,1,1.35035760000028,"['n']",0,"left","['9']",5,1.03467180000007,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
41,5,1,0.617439300000115,"['n']",1,"right","['0']",6,0.634414600001037,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
42,5,1,1.70051939999939,"['n']",1,"right","['0']",6,0.385044999999081,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
43,5,1,0.765924700001051,"['n']",1,"right","['0']",6,0.318860599998516,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
44,5,1,1.81690690000141,"['n']",1,"right","['9']",5,0.716244000001097,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
45,5,1,0.668329600001016,"['n']",1,"right","['0']",6,0.401593399999911,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
46,5,1,0.734139700000014,"['n']",0,"left","['0']",6,0.568657100000564,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
47,5,1,1.73386919999939,"['n']",1,"right","['0']",6,0.518244799999593,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
48,5,1,1.56689480000023,"['n']",1,"right","['0']",6,0.365833900001235,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
49,5,1,1.56838779999998,"['n']",1,"right","['0']",6,0.317407900000035,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
50,5,1,1.0671870999995,"['n']",0,"left","['0']",6,0.251496200000474,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
51,5,1,1.70058859999881,"['n']",1,"right","['0']",6,0.26676260000022,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
52,5,1,1.5163223999989,"['n']",1,"right","['9']",5,0.968779999999242,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
53,5,1,1.58404279999922,"['n']",0,"left","['9']",5,0.584709999999177,0.4,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
54,5,1,1.23343779999959,"['n']",0,"left","['0']",6,0.265973800000211,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
55,5,1,1.78480120000131,"['n']",1,"right","['2']",2,1.51791080000112,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
56,5,1,1.71636039999976,"['n']",1,"right","['9']",5,0.667959799999153,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
57,5,1,1.53425030000108,"['n']",0,"left","['8']",4,1.75125099999968,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
58,5,1,1.28443679999873,"['n']",0,"left","['2']",2,1.03476279999995,0.2,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
59,5,1,1.13376229999994,"['n']",1,"right","['3']",3,0.584729199999856,0.1,0,"FastFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
0,6,1,2.6509745000003,"['n']",1,"right","['2']",2,1.5014300999992,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
1,6,1,1.61717109999881,"['n']",1,"right","['9']",5,0.768473599999197,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
2,6,1,2.90021049999996,"['c']",1,"left","['2']",2,0.934622499999023,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
3,6,1,3.21653979999974,"['n']",0,"left","['9']",5,0.451307900000756,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
4,6,1,2.58380910000051,"['c']",1,"left","['9']",5,0.917910100000881,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
5,6,1,3.08341079999991,"['c']",1,"left","['3']",3,0.466600700001436,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
6,6,1,2.86690460000136,"['n']",0,"left","['8']",4,0.434894100000747,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
8,6,1,1.11722510000072,"['n']",1,"right","['0']",6,0.51810309999928,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
9,6,1,1.21689280000101,"['n']",1,"right","['0']",6,0.267368200000419,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
10,6,1,1.95029919999979,"['n']",1,"right","['9']",5,0.33488589999979,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
11,6,1,2.66584239999975,"['n']",1,"right","['8']",4,0.351211799999874,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
12,6,1,2.80058329999883,"['n']",1,"right","['2']",2,1.61801079999896,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
13,6,1,3.03229839999949,"['c']",0,"right","['2']",2,0.552159099999699,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
14,6,1,2.21707470000001,"['c']",0,"right","['1']",1,0.31784609999886,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
15,6,1,2.28370109999923,"['c']",1,"left","['0']",6,0.401129500000025,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
16,6,1,2.76586080000015,"['n']",0,"left","['3']",3,1.45064169999932,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
17,6,1,2.20028590000038,"['n']",1,"right","['3']",3,0.851537900000039,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
18,6,1,3.98369060000005,"['c']",1,"left","['8']",4,0.3347786000013,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
19,6,1,1.66597590000129,"['n']",0,"left","['3']",3,0.350917800000389,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
20,6,1,1.65131719999954,"['c']",1,"left","['9']",5,0.251309700001002,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
21,6,1,3.4667217999995,"['c']",0,"right","['9']",5,0.617983199999799,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
22,6,1,1.56617269999879,"['c']",1,"left","['9']",5,0.168038300000262,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
23,6,1,2.53351320000002,"['n']",0,"left","['8']",4,0.251681499999904,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
24,6,1,1.23345679999875,"['n']",1,"right","['9']",5,0.251771399998688,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
25,6,1,2.91541789999974,"['c']",1,"left","['9']",5,0.618234900000971,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
26,6,1,2.75063299999965,"['c']",1,"left","['8']",4,0.234877499999129,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
27,6,1,2.46673509999891,"['n']",0,"left","['8']",4,0.368240400001014,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
28,6,1,1.68385529999978,"['c']",1,"left","['8']",4,0.184569099999862,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
29,6,1,2.20041990000027,"['n']",1,"right","['8']",4,0.184759899999335,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
30,6,1,2.43397940000068,"['c']",1,"left","['2']",2,0.868229300000166,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
31,6,1,2.51653389999956,"['c']",1,"left","['9']",5,0.301948899999843,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
32,6,1,1.60052490000089,"['n']",1,"right","['0']",6,0.168007099999159,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
33,6,1,3.20004629999858,"['c']",0,"right","['1']",1,0.301723999999012,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
34,6,1,3.36665999999968,"['n']",1,"right","['0']",6,0.201317499999277,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
35,6,1,2.30036649999965,"['n']",1,"right","['3']",3,0.518151600001147,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
36,6,1,3.33397630000036,"['n']",1,"right","['8']",4,0.201402000000598,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
37,6,1,3.11695400000099,"['c']",0,"right","['3']",3,0.201824199999464,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
38,6,1,3.4151239999992,"['c']",0,"right","['3']",3,0.250928700001168,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
39,6,1,3.15096770000127,"['n']",1,"right","['9']",5,0.267957099998966,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
40,6,1,2.71746189999976,"['c']",1,"left","['8']",4,0.168067799999335,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
41,6,1,3.83351930000026,"['c']",1,"left","['8']",4,0.300119300000006,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
42,6,1,2.78400309999961,"['n']",1,"right","['9']",5,0.335387799999808,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
43,6,1,3.28244149999955,"['c']",1,"left","['3']",3,0.251882499998828,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
44,6,1,3.06761809999989,"['n']",0,"left","['8']",4,0.218199700000696,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
45,6,1,1.68352210000012,"['n']",1,"right","['9']",5,0.167786899999555,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
46,6,1,1.13388639999903,"['c']",1,"left","['2']",2,0.151378399999885,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
47,6,1,2.26590089999991,"['c']",1,"left","['8']",4,0.234972299998844,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
48,6,1,3.10044369999923,"['n']",0,"left","['9']",5,0.284524999999121,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
49,6,1,1.9164295999999,"['c']",1,"left","['9']",5,0.15119919999961,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
50,6,1,3.43358049999915,"['c']",1,"left","['8']",4,0.301317600000402,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
51,6,1,2.69981560000087,"['n']",1,"right","['8']",4,0.151595999999699,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
52,6,1,2.58357169999908,"['c']",1,"left","['8']",4,0.201536399999895,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
53,6,1,2.26721480000015,"['n']",1,"right","['9']",5,0.18527389999872,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
54,6,1,3.38368660000015,"['n']",1,"right","['9']",5,0.217369500000132,0.4,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
55,6,1,2.86550360000001,"['n']",1,"right","['8']",4,0.13588080000045,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
56,6,1,2.63369819999934,"['n']",1,"right","['2']",2,1.23475710000093,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
57,6,1,4.16770270000052,"['c']",0,"right","['8']",4,0.15187639999931,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
58,6,1,1.66703159999997,"['c']",1,"left","['8']",4,0.46833610000067,0.1,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
59,6,1,3.66604039999947,"['n']",0,"left","['8']",4,0.13490979999915,0.2,0,"AccFast",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
0,7,1,3.14956879999954,"['n']",1,"right","['8']",4,1.55159179999828,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
1,7,1,3.83327149999968,"['n']",1,"right","['2']",2,1.05147949999991,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
2,7,1,0.950381399999969,"['n']",1,"right","['9']",5,0.634646399999838,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
3,7,1,2.98365349999949,"['n']",1,"right","['8']",4,0.884674300001279,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
4,7,1,2.30028100000163,"['c']",1,"left","['9']",5,0.868328200000178,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
5,7,1,3.21669939999992,"['n']",0,"left","['2']",2,2.20052940000096,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
6,7,1,2.13349989999915,"['n']",0,"left","['9']",5,1.33454940000047,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
7,7,1,1.09980749999886,"['n']",1,"right","['0']",6,0.467989700000544,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
8,7,1,1.94970000000103,"['n']",1,"right","['0']",6,0.268008099999861,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
9,7,1,1.68453130000125,"['n']",1,"right","['0']",6,0.517391299999872,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
10,7,1,2.48341210000035,"['n']",0,"left","['0']",6,0.817868899999667,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
11,7,1,0.918626099999528,"['n']",1,"right","['0']",6,0.700892500000919,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
12,7,1,1.58383950000098,"['n']",1,"right","['0']",6,0.601236900000004,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
13,7,1,1.5846547000001,"['n']",1,"right","['0']",6,0.699942200000805,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
14,7,1,1.33405129999846,"['n']",1,"right","['0']",6,0.750065000000177,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
15,7,1,1.56757130000005,"['n']",0,"left","['9']",5,0.701278999998976,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
16,7,1,1.78389430000061,"['n']",0,"left","['9']",5,0.668141899999682,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
17,7,1,1.4835450999999,"['n']",1,"right","['9']",5,0.701473000000988,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
18,7,1,3.41683820000071,"['n']",0,"left","['8']",4,1.23510630000055,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
19,7,1,1.59973290000016,"['n']",1,"right","['9']",5,0.584828299999572,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
20,7,1,3.51630739999928,"['n']",0,"left","['8']",4,1.03469460000088,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
21,7,1,1.45020810000096,"['n']",1,"right","['8']",4,3.16768950000005,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
22,7,1,1.71685260000049,"['n']",1,"right","['0']",6,0.584937299998273,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
23,7,1,1.78298150000046,"['n']",1,"right","['9']",5,0.600898900000175,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
24,7,1,2.34999079999943,"['n']",0,"left","['9']",5,1.08437020000019,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
25,7,1,3.23320140000033,"['n']",0,"left","['2']",2,1.2673317000008,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
26,7,1,3.04904920000081,"['n']",0,"left","['8']",4,1.41749320000054,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
27,7,1,2.35044969999944,"['n']",0,"left","['8']",4,1.84919259999879,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
28,7,1,0.851975199999288,"['n']",1,"right","['9']",5,0.917613100000381,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
29,7,1,1.23420559999977,"['n']",0,"left","['8']",4,0.852146899998843,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
30,7,1,0.633554500000173,"['n']",1,"right","['0']",6,0.484718100000464,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
31,7,1,0.666722500000105,"['n']",1,"right","['9']",5,0.751598700000613,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
32,7,1,1.66679619999923,"['n']",0,"left","['0']",6,0.434624600000461,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
33,7,1,0.867324999999255,"['n']",0,"left","['9']",5,0.418128299999807,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
34,7,1,0.900137499998891,"['n']",1,"right","['8']",4,0.818392699999094,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
35,7,1,3.56673169999885,"['n']",0,"left","['8']",4,1.01784909999878,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
36,7,1,3.38404010000158,"['n']",0,"left","['8']",4,0.567293000000063,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
37,7,1,3.20074369999929,"['c']",1,"left","['3']",3,1.03460389999964,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
38,7,1,2.90088959999957,"['n']",0,"left","['8']",4,0.851430999999138,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
39,7,1,3.56652959999883,"['c']",1,"left","['9']",5,1.9514777000004,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
40,7,1,2.25075459999971,"['n']",0,"left","['9']",5,0.901340500000515,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
41,7,1,2.86511369999971,"['n']",0,"left","['2']",2,0.550785200000973,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
42,7,1,1.20134479999979,"['n']",1,"right","['0']",6,0.318138699998599,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
43,7,1,0.817203900000095,"['n']",1,"right","['0']",6,0.518214300000182,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
44,7,1,0.933289700000387,"['n']",0,"left","['0']",6,0.418284100000164,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
45,7,1,2.2497370000001,"['n']",0,"left","['9']",5,0.551581499999884,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
47,7,1,1.38471819999904,"['c']",1,"left","['9']",5,0.851196199999322,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
48,7,1,0.783766799999285,"['n']",1,"right","['0']",6,0.717730399999709,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
49,7,1,0.683558299999277,"['n']",1,"right","['0']",6,0.484980300001553,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
50,7,1,2.18275349999931,"['n']",1,"right","['9']",5,0.483487299999979,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
51,7,1,2.78282290000061,"['n']",0,"left","['8']",4,0.634553300000334,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
52,7,1,1.60013889999937,"['c']",1,"left","['8']",4,0.983544600001551,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
53,7,1,2.4339901000003,"['c']",1,"left","['9']",5,0.518024699998932,0.2,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
54,7,1,2.95008119999875,"['n']",1,"right","['2']",2,0.45116439999947,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
55,7,1,3.03342899999916,"['n']",1,"right","['3']",3,1.534212999999,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
56,7,1,2.64930699999968,"['n']",1,"right","['8']",4,0.902069099998698,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
57,7,1,1.51626990000113,"['c']",1,"left","['8']",4,0.800839499999711,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
58,7,1,3.00012810000044,"['n']",1,"right","['1']",1,0.500849500000186,0.1,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
59,7,1,1.06705099999999,"['n']",1,"right","['2']",2,1.46783799999866,0.4,0,"AccAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
0,8,1,0.867587200000344,"['n']",1,"right","['2']",2,0.818166799999744,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
1,8,1,1.33415110000169,"['n']",0,"left","['2']",2,1.25134070000058,0.4,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
2,8,1,0.751028300001053,"['c']",1,"left","['3']",3,0.851254199998948,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
3,8,1,0.566990100000112,"['n']",1,"right","['8']",4,0.633599499999036,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
4,8,1,0.950741200000266,"['c']",1,"left","['8']",4,0.500078200000644,0.4,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
5,8,1,0.584276099998533,"['n']",0,"left","['8']",4,1.01798959999905,0.4,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
6,8,1,1.0170048,"['c']",1,"left","['2']",2,0.501324900000327,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
7,8,1,0.566814100000556,"['n']",1,"right","['9']",5,0.933896800001094,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
8,8,1,0.601087499999267,"['n']",1,"right","['3']",3,0.801392400000623,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
9,8,1,0.883979400001408,"['c']",0,"right","['8']",4,0.751353699999527,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
10,8,1,0.682068000000072,"['c']",1,"left","['1']",1,1.0688996000008,0.4,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
11,8,1,0.99950489999901,"['n']",0,"left","['8']",4,0.817965000000186,0.4,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
12,8,1,1.11706000000049,"['n']",0,"left","['9']",5,0.617962700000135,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
13,8,1,1.30070200000046,"['n']",0,"left","['2']",2,1.26813089999996,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
14,8,1,0.681698500000493,"['n']",1,"right","['3']",3,0.884877099999358,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
15,8,1,1.26592570000139,"['n']",1,"right","['8']",4,0.635522700000365,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
16,8,1,1.28250550000121,"['n']",1,"right","['9']",5,0.469054300001517,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
17,8,1,1.20042470000044,"['n']",1,"right","['2']",2,0.951053599999796,0.1,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
18,8,1,1.25014870000086,"['n']",1,"right","['3']",3,1.46788080000078,0.2,0,"FastAcc",13,19,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
